word,raw_freq
우둘투둘,8
개코원숭이,39
오죽이나,4
데이비드 볼티모어,4
루리아,18
로보,50
체외수정,22
베른하르트,5
떠벌리,41
로슈,18
스토크,6
로우,53
유립테루스,4
비등점,4
피비에스,10
아이비디,7
대장염,16
유병,124
대가리,58
머리통,24
허나,61
쫙쫙,4
내둘리,4
가운데귀,4
복근,109
리센코,19
찐득찐득,3
왕립식물원,8
달착지근,6
버빗원숭이,7
모란,97
모란꽃,16
뚜르,4
잣나무,49
마르부르크,8
드레드,29
뿔논병아리,3
단성생식,3
황반,15
실버,116
보베리,4
휘호,19
프리스,21
사마리아인,13
민물고기,30
이광수,58
내셔널지오그래픽,4
상이집트,4
베르베르,25
2024,25
캐리,65
낯빛,28
꾀병,19
지탄,54
북해도,7
스테이시,23
게이브,4
엠짜리,3
붙임성,9
타관,3
아파르 원인,3
호모시스테,11
노스웨스턴 대학,15
깔따구,8
통방,3
피쥐,16
펠리컨,23
오들오들,8
울먹이,54
야물,3
연조,7
여튼,5
낙지,82
폭력물,6
사이언시스,3
무지개송어,12
뒤척이,58
염색분체,4
려니까,23
미리어드,8
질문지,50
대림,14
난맥상,4
해거름,7
꼬락서니,14
포낭,4
들고나,5
클라미디아,8
자기도취,4
결장,32
시아파,6
안전도,9
랜더,6
스포르차,12
메갈로돈,4
관촌수필,3
흙바닥,14
암양,19
송로버섯,11
꾸러미,89
1518,14
985,6
슈워제네거,15
굵직,39
사식,13
삑,25
적령기,24
팀플레이,9
군락지,26
송충이,16
녹나무,6
에이취51,9
번갈아,29
자칼,17
삭과,8
디피실리,5
리센코주의,3
인디애나주,3
클링,7
김성호,8
은인,39
가치중립,6
얼씬,14
곤들매기,3
사르트르,65
형질전환,7
화약고,7
스토펠스,3
벨리,38
오창,14
샌안토니오,10
블랑,53
피르미쿠테스,3
가도,51
내세포괴,3
명주실,15
혈흔,16
1453,8
세렝게티,10
마다가스카르,44
막스 델브뤼크,5
보존료,11
각시붕어,3
당번,25
고사목,11
748,3
난독증,32
카롤라,3
검치,12
임페라토르,4
유즐동물,3
뒤치다꺼리,13
폐순환,6
레퍼토리,208
피어싱,27
기회주의,22
으쓱거리,6
대륙검은지빠귀,4
헤르페스,37
떨기,19
리안,21
내분비,122
무두질,9
거죽,17
살점,35
긁어내,32
물약,32
장목,8
물총새,27
ᆫ담,13
산청,16
바이코이드,4
쥐에프피,5
고갯길,10
석화,17
엘리펀트,11
플리퍼,3
액포,8
입석,7
소유지,16
비라,4
잔가지,59
바질,40
인구학,13
핑커,3
티엠,3
믹서,73
중환자,31
형태학,32
코넬리우스,3
종분화,13
무아,21
맹금류,11
게스너,10
1587,5
3545,4
물리치료,50
앙고라,5
뱃바닥,3
미드웨이,14
잡균,21
스티븐 제이 굴드,9
661,8
옹이,38
체공,8
배지모어,3
쓰리피스,3
생물학과,11
아인,14
카렐리아,3
가운뎃,10
네모지,31
구악,4
육두구,49
성인병,117
두더지쥐,9
생백신,8
씨씨알,10
매클렌,13
도른,17
미끌거리,4
화전놀이,3
주머니두더지,5
일고여덟,12
흥남,17
새빨갛,52
호턴,5
잡목,21
부머,8
지난하,3
캄머러가,6
스트릭랜드,3
똥파리,13
핀치,104
핀치새,3
탈렌,5
허리뼈,20
권고안,12
국립보건원,14
무임,5
동소,4
레지스,3
징크,13
농산,17
마사이족,20
엉겅퀴,30
올가미,37
마카크,12
아대륙,7
일방통행,31
리카,4
완경,19
곤궁,39
노랑초파리,4
종자식물,5
피임법,35
고마워요,8
뇌플러,3
세대교체,16
유전형,3
좀체,40
드루스,4
카멜레온,35
워시,12
퀴스트,5
차펠라,4
남방큰돌고래,23
체학,4
키틴,9
웨이크업,3
증조할머니,16
래트,5
헤이즐넛,6
보글보글,12
모나리자,83
새알,13
라바터,3
회헤,3
용감히,11
도그,5
찜기,8
린네,4
사자성어,47
회로망,21
암젠,8
나지막,59
푸르키네,4
말미잘,24
종합시험,5
스토너,6
과망간산 칼륨,3
림프구,54
스반테 페보,4
카우프만,17
비티,29
최재천,13
발정,46
양형,9
피임약,106
비룽가,6
피넛,3
작달막,7
지오데식,4
뜯어고치,24
여아,66
측백나무,12
편지지,22
개개비,8
위드,11
에이미,177
오므리,63
도덕심,6
눈도장,8
리버,21
랭엄,5
모비딕,9
안내소,14
포브스,23
바네사,8
450500,4
미생물학,20
대학장,4
쁘,5
에토스,35
석남,8
귤나무,5
자귀,4
편두통,91
들풀,15
전자공학,3
웰위치아,8
우반구,45
트레이서,4
내려받,4
아이쥐에프2,4
세포유전학,6
사유지,22
아웃 오브 아프리카,3
센세이션,32
원충,42
흡혈,31
먹파리,6
말라깽이,10
도톰,22
뒤틀,37
등나무,38
상동성,3
에스아이브이,4
네이스,7
단풍나무,52
디기탈리스,6
제비나비,7
긁개,3
씨디씨2,3
켠,49
끝장내,20
에스브이,4
씨와이피,10
부흐,3
하나코,7
라우스,24
위기종,20
상괭이,8
인어,60
하비슨,6
해리 벨라폰테,6
오찬,26
말론,19
외재,22
부전자전,3
앨머,12
노보루,6
옥돔,6
대퇴,38
이두근,30
볼기,14
명색,21
귓불,22
땅늘보,3
마하트마 간디,7
대대손손,9
면사,3
계보학,12
얽히고설키,19
4800,7
그렉,11
미코,14
물막이,5
평발,9
편평족,5
인준,9
구둣주걱,5
토바,4
현리 전투,3
곶,26
채식주의자,75
렌틸,5
휴양소,4
해독제,33
몸돌,4
부팅,22
해양보호구역,3
브렌다,20
화학공학,6
티로시나아제,4
철선,17
반들반들,21
23앤드미,3
수호천사,16
민들레,80
옹색,16
세포기,8
등딱지,12
뻥뻥,6
싸라기,4
조식,40
내숭,14
악독,19
락테이스,6
버번,15
막돼먹,3
피리,150
해송,15
능묘,6
오스트펠드,9
라임병,21
유산소,215
팍스,11
정모,4
극체,3
아르기닌,15
4700,4
보습,93
만각류,6
바구미,20
호모 루돌펜시스,5
외배엽,24
네안데르탈,9
683,8
734,5
가외,16
베르니케,23
배란기,11
플로라,42
땅강아지,6
귀뚜라미,137
블루밍턴,4
놓아주,47
말로,26
티에이,11
즉흥곡,17
관악기,104
776,8
파라티푸스,8
이족보행,13
주걱,71
숨뇌,6
콩과,20
뿌리혹박테리아,3
조애너,5
사바,25
아르트로플레우라,4
언더바,16
콰가,3
숫쥐,5
래요,56
생합성,6
호리호리,24
넬리,30
미역국,52
얻어터지,6
계집애,31
괘씸,39
하노이,8
사이공,16
창녀,100
척주,26
퀴즈쇼,3
발허리뼈,6
샌타바버라,8
엠에이취씨,11
대두유,8
마귀,65
카후지,4
파우스트,136
그람,22
보신,26
하밀토넬,3
통일벼,6
임상학,6
사이코패스,109
샤크,20
양송,18
타쿠리아,3
째지,7
씨감자,11
엑스레이,66
안중,38
망치뼈,8
모루뼈,6
등자뼈,7
가라사대,12
퉁기,19
그렇잖,9
애도,186
엠엠가,6
떠블유에이취오의,14
방화벽,8
리차드,55
칼슨,9
종학,4
살림출판사,6
앰브로스,3
낭충봉아부패병,3
싹수,17
부왕,32
1568,7
고스퍼,4
신유,40
쥐이티,6
소심하,35
귀틀집,5
삐죽,36
세네카,8
곁눈,49
프로테오,5
암사슴,9
프렙,8
우듬지,9
옻나무,18
대퇴골,32
딩고,3
함재기,18
713,11
생검,34
수용기,51
그로,3
월권,5
문답법,3
빅 브라더,13
억세,77
펜치,7
송두리,31
축내,19
쥐쥐,7
호모 데우스,3
유발 하라리,10
뜨개질,30
거미원숭이,5
알집,6
7585,3
온수기,10
모리스 윌킨스,4
노버트,4
과음,62
외음순,4
까마귀과,3
제거제,25
감소증,12
부채살,4
멧,6
디왈리,3
관람석,19
핸드볼,20
스쿼시,69
킹덤,7
마테오,6
울혈,27
인유두종 바이러스,5
배주,8
702,5
준형,12
가천,5
클라미,3
일설,19
땅딸막,15
본류,24
눈잣나무,3
월귤,4
넌출월귤,5
644,4
곤색,3
투정,116
안드레,24
갈기늑대,3
눈표범,6
슬러지,14
문패,16
되새김,29
난산,14
176177,3
아일랜드인,26
듀크 대학교,7
야생화,57
아르디피테쿠스 라미두스,3
프리츠,29
마스티프,3
낌새,35
문학자,17
테트라히메나,3
스플라이,7
싱하,4
리신,3
보톡스,59
사우라,4
성교육,195
깃꼴,3
겹잎,22
일언지하,6
에이취피브,3
오리무중,22
생산업,9
니런버그,5
코라나,3
에가미,5
80100,12
그루밍,18
2535,7
히긴스,21
이투리,5
신경학,78
올리브유,122
조카딸,19
가슴살,54
흉근,17
헤켈,9
체화,44
주호,9
다모,27
장 그로,3
육기어류,6
조기어류,7
오페론,8
아칸,3
아이누족,4
만용,14
왕규,4
애버딘,8
디메트로돈,6
자매지,3
보엠,23
흙벽돌,14
603,5
말조개,3
의과,120
뿌리채소,10
근친,75
상간,19
호산구,11
2800,8
딜레탕트,5
퇴구류,6
시드네이아,8
검정파리,3
유해물,5
낚시터,12
비피더스,6
경음기,33
귀마개,18
섬망,16
안철수,26
경증,26
붉나무,9
오배자,12
타닌,32
십이지장,58
허디,3
하이델,4
냉증,58
직업병,24
리틀,58
투르카,4
티나,33
젖샘,16
보은,20
박각시,8
칠면초,3
이글루,13
소양강,8
글리포세이트,13
얼룩무늬,20
분만,271
폴로네이터,4
바보짓,14
창살,48
서반구,5
시모어,10
팔미라,3
가발,130
발린,4
라긴,3
연화제,5
클라우스 슈밥,4
소양강댐,5
양구,20
검사법,33
토설,3
원원류,4
태즈먼,3
쨍,14
깁스,37
루핀,5
백정,31
힐데,4
아스파라거스,39
두릅나무,4
설피,5
교양서,21
사족보행,4
의공학,4
브랙,3
덧칠,50
031,15
부신피질,18
우지,14
하치,18
우라실,3
타이로신,8
트레오닌,3
스퇴머,4
듬직,23
운집,13
코맹맹이,4
허깨비,15
촌구석,5
밋밋,120
메갈라니아,3
롤레,3
베이트,9
조발,6
색슨족,6
헤파린,9
응고제,20
쿠마,4
부시맨,7
열대림,11
사무국장,8
대회장,16
동헌,5
청신경,13
측두엽,112
베이트슨,5
승차감,25
귀지,26
거저리,3
피우스,26
베어드,4
랭글리,5
럼주,33
아이쥐이,5
105108,3
카멜,6
라크슈미,6
전서구,9
노역,30
주검,53
밀입국,3
2224,6
단순포진,6
국립생태원,9
나무판자,10
포마이카,3
일탈자,7
러벅,3
탕탕,11
뗏장,7
이래즈머스,4
슈루즈베리,4
남아,60
에일리언,15
맥가이버,4
기댓값,3
쥐며느리,6
1718,37
증후,68
935,5
동남부,15
극락조,8
혼성,80
식충식물,5
햄프턴,4
요리조리,34
카모디,6
엘리슨,13
비단길,12
철천지,9
하굿둑,18
상량,26
커스터드,35
비어지,7
혁대,9
로디,8
시계꽃,6
린 마굴리스,4
왼발,300
봉은사,5
잠결,31
펩티도글리칸,3
날림,12
괴질,19
쉬쉬,9
파파야,15
크래프트,55
손맛,39
308,11
관절염,204
499,11
낫토,22
만치,44
조지프 헨리,3
고랭지,19
원시세포,6
쭈그러들,5
캐플런,10
잡아채,29
줄스,13
빨아먹,16
마가린,39
퀴디치,4
포충망,3
가벼워지,10
허버드,8
이구아나,11
바다이구아나,10
얌부쿠,3
오르가즘,53
발할라,3
붕장어,9
마니큐라투스,3
디아이디,3
주먹구구식,13
오카다,10
미카,16
감염증,68
헤르,5
팔촌,9
무심결,28
송이버섯,39
미노타우로스,25
버들강아지,3
우디,43
시토신,9
레트로,22
낯,90
깡마르,30
애비,58
찍찍,7
이슥,4
슬금슬금,31
기어나오,4
기동대,5
무당벌레,20
깻묵,4
곁가지,28
태너,13
누에나방,9
내배엽,22
하교,52
산족,5
이부자리,34
포크트,3
항히스타민제,34
카리아,8
헨드라,10
미명하,4
의수,7
고립무원,8
부석,7
봉긋,16
네틀베드,3
스피로헤타,14
창기,5
길들,20
수유,360
감태,7
봉신,10
에밀레,5
추커칸,4
엔도르핀,99
카스피해,7
구로다,8
스에히사,3
서아시아,18
선창가,5
영락없,29
감칠맛,135
유배지,17
봉숭아,20
제라늄,15
유두종,8
엘1,7
전남대,3
네페르티티,4
조윤제,3
루게릭 병,12
1802,27
바실로사우루스,6
배럿,5
사모아,11
투치,3
482,8
바브엘만데브,3
파피루스,31
당일치기,7
라이브러리,24
모기장,24
뉴캐슬,29
반고리관,12
중이,14
릭스,5
노바스코샤,6
월링퍼드,4
786,7
요한슨,6
촬,6
상면,25
개재,27
로즈힙,5
풍금,10
513,13
폴리머라아,4
물방개,9
리케차,6
왁자,9
박장대소,20
아밀라아제,10
고위험군,24
는가라는,8
레이븐,5
금낭화,5
똘똘하,10
양막,22
호프만 라 로슈,4
조지프 후커,3
멜라네시아,12
근막,34
하악,52
셜리,30
컴퍼스,30
제풀에,15
로레나,7
약삭빠르,29
보람차,15
짹짹거리,5
경덕왕,23
옻,30
조림지,3
부동액,9
원추세포,15
탄닌,18
수뇌,8
태내,16
치주염,7
치석,20
정물,87
733,6
목초,23
스노우,45
납자루,5
센치,6
팔색조,4
참새목,6
코르티솔,89
물집,61
435,10
전분질,8
양성애,11
이성애,72
평강,8
배전,7
스산,32
생강,394
일광욕,35
와이왁시아,8
지진아,4
장미목,5
간병인,44
스탈린주의,7
정욕,25
복수심,54
애통,40
돌연히,8
788,5
김영남,3
834,3
성세,6
756,3
별책,6
합목적,25
탈각,3
역작,36
교묘히,43
요금소,8
오바,8
퍼먹,5
주특기,12
로절린드,44
습작,82
가용성,11
모노아민,10
기예르모,16
침방울,6
팽이버섯,8
유미,25
포도송이,13
거역,76
주름버섯목,3
빌리지,51
맹견,7
피지선,10
시골집,59
쏘아보,32
뼈째,4
오람,4
죽창,15
거품기,41
슬라이서,4
양아버지,7
외삼촌,74
완보동물,11
치맛자락,14
악토두스,4
쥐어뜯,29
바람기,16
병존,11
조효소,9
디터,4
필요량,51
곡해,26
궂은일,5
생색,17
연주회,298
1727,3
구약성경,25
성공작,18
총알개미,11
포피,44
세게디,6
조가,46
마캉기,3
미백,42
직쇄,4
참화,12
팔랑,23
데빌,3
오미,38
데코,47
엑스맨,60
야마기,3
마판,4
영유아기,45
간경변증,15
푸시,53
카프리,18
파이크,13
에이취쥐피,3
035,5
다구,75
지방질,51
프시케,32
브로이어,13
교인,52
관상동맥,17
그레고어 멘델,5
텔로머라아제,5
전체주의,65
요물,18
단위체,8
흑표범,3
생틸레르,3
데보라,30
호이어,3
스트렙토마이신,30
유니레버,12
아퀴나스,24
국내법,5
화폭,113
니파,15
양돈,14
망고,43
라리사,7
인기작,7
프로방스,42
주근깨,58
프림로즈,14
엘유엑스,6
교수실,4
거스러미,4
와이어,58
듀크,30
로지스,3
떠블유이비,5
새천년,14
핀셋,21
구태여,53
농간,12
리에주,5
쾰른,55
홍당무,18
로건,20
제넨텍,10
샤르댕,30
활성인자,3
설상,13
뺑,23
미어터지,10
유도만능줄기세포,5
철썩이,3
때깔,11
수세,35
포인터,11
폭스하운드,3
마르쿠스,29
고양이과,5
칼 워즈,4
바이러스학,7
찌르레기,36
약발,8
세균전,5
미삭,3
363,10
몽고메리,15
스킨,78
그이,68
주섬주섬,13
을라치면,6
입가,91
푸르죽죽,4
결막,9
수족구병,13
홍반,20
단궁류,4
격년,8
8001000,6
멀러,6
에이취1,10
정상급,25
대계,20
리옹,23
장춘,11
아치볼드,3
바르톨로뮤,3
이마엽,5
살이,68
으고,24
디씨콜,4
슐레겔,9
주마등,15
비염,120
배란일,15
비르기테,4
리그닌,9
아리엘,8
벤저민,20
상목,7
체위,76
강낭콩,37
쏙독새,11
망막모세포종,4
대숲,13
구차,21
배내똥,3
눈물샘,14
모아이,5
시화,16
패컬티,4
5758,4
주창자,17
싸리나무,14
제네틱스,7
그림엽서,7
내비제닉스,4
기름기,11
판데믹,4
쌀뜨물,15
우뭇가사리,4
마카,20
이크티스,5
옆줄,5
농축산업,10
우우,15
649,5
표독,5
태극권,29
프라도 미술관,32
세째,7
깜빡깜빡,7
악행,59
교대근무,11
빳빳,35
시스테인,11
알비노,6
좌위,3
새끼줄,26
앤서니 제임스,3
용불용설,4
달팽이관,21
독버섯,17
가타카,6
피르호,8
점균류,4
스투덴초프,3
버저,3
생식샘,13
로버트 포겔,3
플라타너스,28
뾰족뾰족,16
길리,5
블라이스,3
관상학,10
피브리노겐,6
피브린으,3
혼담,5
별쇄,3
쇠똥,10
베시,8
호메오박스,4
선형동물,3
장대익,4
지지대,34
테오도르,22
머릿니,17
한타바이러스,8
100120,3
공기역학,11
매디,5
정곡,30
아처,14
2530,28
백일,29
경비병,12
서편,20
이버멕틴,3
곶감,20
충수,23
숙적,21
할리퀸,25
헛개나무,4
컨스턴스,9
프로테아제,7
빌리스,4
바람꽃,3
양탄자,37
정실,11
피어,9
염전,16
호염,4
초호열균,3
대웅전,42
탱,20
영험,15
람다파지,3
아르마딜로,15
미끈미끈,7
번지르르,28
바다뱀,9
서러움,33
괴경,3
맞짱,6
그놈,76
사생,32
생식세포계열,4
타마린,7
멧새,12
꼬부라지,14
하텔,3
헤켈은,4
혈증,70
호중,13
만찬장,5
인신,17
감시인,6
수그리,14
아그로박테,6
기악,147
가평,19
양재천,3
클라이버,8
카발리스포르차는,3
마리오네트,4
실패담,15
가스트,3
타바코,3
노약자,36
9495,5
호마,13
로타바이러스,7
낑낑거리,22
뒤흔들리,6
전기영,8
엔오티,9
글루코,3
호빗,20
레시,6
빌붙,12
도롱뇽,26
불면,56
에스알,3
지방간,50
연암,85
요율,7
앞자락,7
내리깔,13
활주,40
리보스,8
몸뚱어리,14
서까래,82
개전,12
널빤지,32
탬파,5
지아코모,3
에프5,3
안젤리나,27
부조리,19
방산,10
엘비스,48
녹내장,34
쥐꼬리,16
두삭동물,3
해러웨,4
다리뇌,3
출수,11
기면증,13
생선회,30
숭실대학교,5
정보학과,4
아이스 맨,6
우편번호,6
반팔,14
바스크어,11
반려자,28
에른스트 마이어,3
이재수,4
자하비,9
물벼룩,11
너드,13
김진수,5
보르드,3
박물관장,6
유화제,5
은덕,18
단쇄,6
정수리,82
뒷목,58
논산,15
좌식,21
옥스포드,8
고전주의자,13
웬트워스,5
드보어,5
1661,9
투베르쿨린,3
조시,43
5엠엠,5
꾸물꾸물,3
시진,38
휴 그랜트,5
어린것,9
밭뙈기,5
에마뉘엘,9
제니퍼 다우드나,3
나균,7
종균,12
파트리치오,3
으이구,3
히코리,7
마틴 루서 킹,10
삵,12
간드러지,5
우둔,50
칼새,21
보렐리아,6
근친교배,11
파래,18
근이영양증,4
동박새,5
동백꽃,40
낙인찍,13
랍스터,12
비아프라,4
활동량,52
우성,72
미세소관,7
엠파이어 스테이트,22
땃쥐,7
부꾸미,3
두릅,19
바이오모프,3
에프쥐에프,5
물위,4
바실리스크,3
넓적하,8
곡비원류,3
윗입술,32
하와이어,13
베베르,4
396,6
어찌어찌,21
현장감,23
레치타티보,38
로더필드그레이즈,4
케이샤,5
쌤앤파커스,5
리보뉴클레아제,3
테크놀러지,7
반스,27
피시호,3
벨루가,7
로작,3
풀브라이트,4
워릭,4
올라앉,29
위장술,7
굴절률,5
레티노,16
전근대,37
손발가락,5
기념식,21
나라꽃,3
신시,23
피그말리온,33
자이르,6
갈락토,6
엘리,102
바우체리아,4
균주,14
청서,14
중간색,9
자데자,4
검역소,4
쭈글쭈글,27
활동전위,9
코라,9
코아노스,3
방조제,5
페루츠,3
볼레로,39
아바나,21
